id,CPU (cores),Memory (GB),Executor,Arrival Time (T_A),Start Time (T_S),Finish Time (T_F),Waiting Time (T_W),Estimated Finish Time (T_est),Deadline Violation Time (T_D),Deadline Satisfied,Placement List
job-247,3,12,5,12312,12312,12378,0,66,12517,true,L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 
job-249,4,9,8,12391,12391,12479,0,88,12656,true,L-l-0 L-l-0 L-s-0 L-m-0 L-m-0 C-s-1 C-s-0 C-m-0 
job-248,1,9,2,12348,12348,12494,0,146,12584,true,L-l-0 C-s-2 
job-250,1,9,4,12431,12431,12646,0,215,12837,true,L-l-0 L-l-0 C-m-0 C-m-0 
job-252,3,12,6,12528,12528,12676,0,148,12777,true,L-l-0 C-m-2 C-s-2 C-m-1 C-m-1 C-l-2 
job-253,5,11,5,12581,12581,12874,0,293,12881,true,C-l-2 C-l-0 C-l-0 C-l-1 C-l-1 
job-251,3,12,8,12483,12483,12887,0,404,13052,true,L-l-0 C-m-0 L-s-0 L-m-0 L-m-0 C-s-1 C-s-0 C-m-2 
job-254,5,4,7,12629,12874,12887,245,13,12784,false,L-l-0 C-m-2 C-m-0 C-m-1 C-l-0 C-l-0 C-l-1 
job-255,6,10,8,12669,12887,13172,218,285,12954,false,L-m-0 L-l-0 L-l-0 C-m-2 C-m-0 C-m-1 C-l-0 C-l-0 
job-257,6,5,4,12758,13172,13188,414,16,12925,false,C-l-0 C-l-1 C-l-1 C-l-2 
job-256,5,7,7,12720,13172,13290,452,118,13036,false,L-m-0 L-l-0 L-l-0 C-m-2 C-m-0 C-m-1 C-l-0 
job-258,6,11,7,12810,13290,13352,480,62,12968,false,L-m-0 L-l-0 L-l-0 C-m-2 C-m-0 C-m-1 C-l-0 
job-260,5,12,3,12914,13290,13363,376,73,13083,false,C-l-1 C-l-1 C-l-2 
job-259,3,11,5,12864,13290,13389,426,99,13133,false,C-l-0 C-l-0 L-s-0 C-s-1 C-s-0 
job-261,5,4,8,12977,13352,13523,375,171,13339,false,C-l-0 C-l-2 L-m-0 L-l-0 L-l-0 C-m-2 C-m-0 C-m-1 
job-263,2,12,4,13069,13523,13567,454,44,13374,false,L-m-0 L-l-0 C-m-2 C-m-0 
job-264,2,11,8,13130,13523,13593,393,70,13348,false,C-m-1 L-s-0 C-s-1 C-s-0 C-s-2 C-l-0 C-l-0 C-l-0 
job-267,1,9,1,13301,13593,13612,292,19,13419,false,C-m-1 
job-262,5,4,6,13022,13523,13655,501,132,13361,false,L-m-0 L-l-0 L-l-0 C-m-2 C-m-0 C-m-1 
job-266,1,4,6,13255,13593,13670,338,77,13439,false,L-m-0 L-m-0 L-m-0 L-l-0 L-l-0 C-m-1 
job-269,5,12,3,13409,13655,13683,246,28,13581,false,L-m-0 C-m-1 C-m-2 
job-268,6,11,1,13360,13655,13695,295,40,13641,false,L-l-0 
job-270,2,5,3,13455,13655,13697,200,42,13662,false,L-l-0 L-l-0 C-m-1 
job-265,6,4,6,13200,13593,13729,393,136,13625,false,C-l-0 C-l-0 C-l-2 C-l-2 C-l-1 C-l-1 
job-271,5,6,3,13505,13683,13747,178,64,13721,false,C-m-1 L-m-0 C-m-2 
job-273,2,11,3,13623,13683,13816,60,133,13987,true,L-s-0 C-s-1 C-s-0 
job-275,4,4,6,13713,13729,13839,16,110,14064,true,L-l-0 L-l-0 C-s-2 C-l-0 C-l-0 C-l-0 
job-274,6,11,1,13677,13683,13842,6,159,14112,true,C-m-0 
job-278,5,10,5,13850,13850,13905,0,55,14160,true,L-l-0 L-l-0 C-m-0 C-m-1 C-l-0 
job-277,6,10,1,13803,13803,13918,0,115,13934,true,C-m-2 
job-272,2,10,3,13563,13683,13964,120,281,13943,false,L-m-0 L-l-0 C-m-2 
job-276,5,4,1,13760,13760,13982,0,222,14189,true,L-m-0 
job-279,1,6,1,13898,13898,13997,0,99,14227,true,L-m-0 
job-280,3,8,1,13948,13948,14041,0,93,14044,true,L-l-0 
job-282,1,8,5,14040,14040,14077,0,37,14149,true,L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 
job-281,6,10,7,13992,13992,14097,0,105,14394,true,L-m-0 L-l-0 C-m-2 C-m-0 C-m-1 C-l-0 C-l-0 
job-283,3,12,1,14091,14091,14152,0,61,14228,true,L-l-0 
job-284,6,5,5,14135,14135,14203,0,68,14382,true,L-l-0 L-m-0 C-m-2 C-m-0 C-m-1 
job-285,6,10,7,14192,14192,14321,0,129,14458,true,L-l-0 C-l-0 C-l-0 C-l-2 C-l-2 C-l-1 C-l-1 
job-286,4,4,7,14248,14248,14402,0,154,14404,true,L-l-0 L-s-0 L-m-0 L-m-0 C-s-2 C-s-1 C-s-0 
job-287,4,7,4,14288,14288,14419,0,131,14554,true,C-m-2 C-m-2 C-m-0 C-m-0 
job-288,6,12,5,14343,14343,14443,0,100,14496,true,L-l-0 C-m-1 C-l-0 C-l-0 C-l-2 
job-291,2,8,1,14490,14490,14522,0,32,14542,true,L-l-0 
job-290,5,10,6,14435,14443,14526,8,83,14749,true,L-l-0 C-l-2 C-m-1 C-m-2 C-m-0 C-l-0 
job-289,4,10,8,14392,14402,14587,10,185,14868,true,L-l-0 C-l-2 L-s-0 L-m-0 L-m-0 C-s-2 C-s-1 C-s-0 
job-293,6,12,4,14588,14588,14613,0,25,14709,true,L-l-0 L-m-0 C-m-1 C-m-2 
job-292,3,12,1,14541,14541,14650,0,109,14757,true,L-l-0 
job-295,2,4,6,14676,14676,14695,0,19,14778,true,L-m-0 L-l-0 C-s-0 C-s-0 C-m-1 C-m-1 
job-294,3,5,8,14631,14631,14740,0,109,14889,true,L-l-0 L-l-0 L-l-0 L-s-0 L-m-0 L-m-0 C-s-2 C-s-1 
job-296,2,6,5,14731,14731,14783,0,52,14811,true,L-m-0 L-l-0 C-s-0 C-s-0 C-m-1 
job-298,1,5,5,14827,14827,14905,0,78,15088,true,L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 
job-297,6,7,2,14781,14781,14971,0,190,15064,true,L-m-0 L-l-0 
job-301,4,8,6,14975,14975,15000,0,25,15098,true,L-m-0 L-l-0 L-l-0 C-l-1 L-s-0 C-s-0 
job-299,6,4,8,14884,14884,15220,0,336,15225,true,C-m-1 C-m-2 C-m-0 C-l-2 C-l-2 C-l-0 C-l-0 C-l-1 
job-300,1,6,4,14931,14931,15221,0,290,15447,true,L-m-0 L-m-0 L-l-0 L-l-0 
job-304,5,9,1,15129,15220,15266,91,46,15324,true,C-l-1 
job-303,4,4,7,15063,15220,15276,157,56,15293,true,L-s-0 C-s-0 C-s-2 C-s-1 C-l-0 C-l-0 C-l-0 
job-305,2,6,2,15178,15220,15293,42,73,15513,true,C-m-1 C-m-2 
job-306,1,8,2,15235,15235,15306,0,71,15440,true,L-m-0 L-m-0 
job-302,5,12,8,15029,15220,15471,191,251,15388,false,L-m-0 L-l-0 L-l-0 C-m-1 C-m-2 C-m-0 C-l-2 C-l-2 
job-307,5,10,5,15278,15471,15568,193,97,15442,false,L-m-0 L-l-0 L-l-0 C-m-1 C-m-2 
job-309,4,6,4,15366,15471,15574,105,103,15470,false,C-s-0 C-s-2 C-s-1 C-m-0 
job-310,3,10,1,15414,15471,15577,57,106,15672,true,C-m-0 
job-313,5,4,4,15549,15549,15599,0,50,15847,true,C-l-2 C-l-0 C-l-0 C-l-1 
job-312,1,6,4,15500,15500,15600,0,100,15683,true,L-s-0 L-s-0 L-m-0 C-m-0 
job-311,5,10,1,15462,15471,15604,9,133,15846,true,C-l-2 
job-314,6,11,3,15596,15596,15627,0,31,15735,true,L-l-0 C-m-1 C-m-2 
job-315,2,12,7,15641,15641,15691,0,50,15872,true,L-s-0 L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 C-m-1 
job-308,2,4,5,15324,15471,15727,147,256,15613,false,L-m-0 L-l-0 C-m-1 C-m-2 L-s-0 
job-316,2,10,3,15691,15691,15847,0,156,15890,true,L-s-0 L-m-0 L-m-0 
job-317,2,4,6,15744,15744,15856,0,112,15998,true,L-s-0 L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 
job-319,4,11,2,15837,15837,15894,0,57,16070,true,C-s-0 C-s-2 
job-321,4,10,7,15934,15934,15972,0,38,16069,true,L-m-0 C-s-0 C-s-2 C-s-1 C-l-2 C-l-2 C-l-2 
job-318,5,7,4,15784,15784,15998,0,214,16146,true,L-l-0 C-m-1 C-m-2 C-m-0 
job-320,4,8,3,15888,15888,16032,0,144,16286,true,L-l-0 L-s-0 L-m-0 
job-322,6,6,7,15982,15998,16078,16,80,16210,true,L-l-0 C-m-1 C-m-2 C-m-0 C-l-2 C-l-2 C-l-0 
job-323,2,11,6,16037,16037,16139,0,102,16344,true,L-l-0 L-l-0 L-l-0 C-m-1 C-m-2 C-m-0 
job-324,6,7,8,16087,16087,16182,0,95,16431,true,L-l-0 C-m-1 C-m-2 C-m-0 L-m-0 C-l-2 C-l-2 C-l-0 
job-325,6,4,5,16134,16182,16216,48,34,16365,true,L-m-0 L-l-0 L-l-0 C-m-1 C-m-2 
job-326,3,11,4,16187,16187,16266,0,79,16411,true,L-s-0 C-s-0 C-s-2 C-s-1 
job-327,3,11,7,16251,16251,16299,0,48,16578,true,L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 L-l-0 C-m-1 
job-328,1,8,2,16312,16312,16327,0,15,16538,true,L-s-0 L-s-0 
job-330,1,8,6,16405,16405,16445,0,40,16531,true,L-m-0 L-l-0 L-l-0 C-s-0 C-s-0 C-s-2 
job-329,3,10,6,16356,16356,16446,0,90,16549,true,L-s-0 L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 
job-331,5,7,8,16448,16448,16484,0,36,16498,true,L-m-0 L-l-0 L-l-0 C-m-1 C-m-2 C-m-0 C-l-2 C-l-2 
job-333,4,6,8,16536,16536,16567,0,31,16825,true,L-s-0 C-s-0 C-s-2 C-s-1 C-m-0 C-m-0 C-l-2 C-l-2 
job-332,6,7,5,16489,16489,16615,0,126,16621,true,L-m-0 L-l-0 L-l-0 C-m-1 C-m-2 
job-334,5,10,6,16588,16588,16643,0,55,16657,true,C-m-0 C-l-2 C-l-2 C-l-0 C-l-0 C-l-1 
job-335,2,9,4,16647,16647,16679,0,32,16789,true,L-s-0 L-m-0 L-m-0 L-m-0 
job-336,3,11,5,16700,16700,16814,0,114,17007,true,L-s-0 L-m-0 L-m-0 L-l-0 L-l-0 
job-338,4,12,1,16793,16793,16832,0,39,16995,true,C-s-2 
job-337,4,6,2,16746,16746,16889,0,143,17133,true,L-l-0 C-s-0 
job-339,4,5,6,16842,16842,16911,0,69,17102,true,L-l-0 L-l-0 L-s-0 L-m-0 L-m-0 C-s-2 
job-342,2,9,4,17001,17001,17020,0,19,17143,true,L-m-0 L-m-0 C-m-0 C-s-2 
job-341,1,12,6,16959,16959,17061,0,102,17221,true,L-l-0 L-l-0 L-l-0 C-m-0 L-s-0 L-m-0 
job-344,6,9,5,17123,17123,17134,0,11,17339,true,C-l-2 C-l-0 C-l-0 C-l-1 C-l-1 
job-345,3,5,5,17166,17166,17224,0,58,17305,true,C-l-2 C-l-2 C-l-0 C-l-0 C-l-0 
job-343,4,4,8,17063,17063,17241,0,178,17496,true,L-l-0 L-l-0 C-m-0 L-s-0 L-m-0 L-m-0 C-s-2 C-l-2 
job-347,5,7,2,17263,17263,17282,0,19,17551,true,L-l-0 C-l-2 
job-346,2,8,8,17215,17215,17343,0,128,17553,true,C-l-2 C-l-0 C-l-1 C-l-1 C-l-1 C-l-1 C-l-1 C-l-1 
job-348,6,7,5,17327,17343,17379,16,36,17593,true,L-l-0 L-m-0 C-l-1 C-l-1 C-l-2 
job-340,4,10,8,16897,16897,17394,0,497,17528,true,L-l-0 C-s-0 C-s-1 C-m-1 C-m-1 C-m-2 C-m-2 C-m-0 
job-350,3,6,2,17425,17425,17465,0,40,17634,true,L-m-0 L-m-0 
job-351,1,6,5,17471,17471,17482,0,11,17758,true,L-m-0 L-m-0 L-m-0 L-m-0 L-s-0 
job-349,2,5,1,17373,17373,17552,0,179,17729,true,L-m-0 
job-352,6,5,6,17511,17511,17605,0,94,17803,true,L-m-0 L-l-0 L-l-0 C-m-1 C-m-2 C-m-0 
job-353,4,4,4,17578,17578,17615,0,37,17797,true,L-s-0 C-s-0 C-s-1 C-s-2 
job-355,2,4,8,17684,17684,17756,0,72,17984,true,L-s-0 L-m-0 L-m-0 L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 
job-357,3,6,6,17778,17778,17832,0,54,17896,true,L-s-0 L-l-0 L-l-0 L-m-0 L-m-0 C-m-1 
job-354,1,7,1,17622,17622,17849,0,227,18148,true,L-s-0 
job-356,2,10,6,17735,17735,17901,0,166,17955,true,L-l-0 L-l-0 L-l-0 C-s-0 C-s-1 C-s-2 
job-360,2,5,5,17916,17916,17948,0,32,18084,true,L-l-0 L-l-0 L-l-0 C-m-1 C-m-1 
job-361,5,8,1,17968,17968,17993,0,25,18104,true,L-l-0 
job-363,4,6,4,18078,18078,18129,0,51,18358,true,C-m-1 C-l-0 L-s-0 C-s-0 
job-362,1,5,6,18036,18036,18148,0,112,18195,true,L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-359,6,8,8,17868,17868,18235,0,367,18434,true,L-m-0 L-l-0 C-m-0 C-l-1 C-l-1 C-l-2 C-l-2 C-l-0 
job-358,2,8,8,17825,17825,18268,0,443,18383,true,L-m-0 C-m-1 C-m-1 C-m-2 C-m-2 C-m-2 C-m-2 C-m-0 
job-365,4,9,1,18170,18235,18271,65,36,18422,true,C-m-1 
job-364,6,7,5,18116,18235,18298,119,63,18351,true,L-m-0 C-m-0 L-l-0 L-l-0 C-l-1 
job-366,5,12,6,18219,18268,18358,49,90,18507,true,C-l-1 C-m-2 C-l-2 C-l-2 C-l-0 C-l-0 
job-367,6,7,6,18273,18298,18611,25,313,18759,true,C-l-1 L-m-0 L-l-0 L-l-0 C-m-0 C-m-1 
job-368,5,10,7,18314,18611,18623,297,12,18582,false,L-m-0 L-l-0 L-l-0 C-m-0 C-m-1 C-m-2 C-l-1 
job-370,3,6,3,18413,18611,18642,198,31,18569,false,C-l-1 L-s-0 C-s-0 
job-371,6,12,1,18463,18611,18665,148,54,18531,false,C-l-2 
job-374,3,7,5,18593,18623,18690,30,67,18929,true,C-m-2 C-l-1 C-l-1 L-l-0 L-l-0 
job-373,5,10,3,18557,18623,18749,66,126,18849,true,L-m-0 C-m-0 C-m-1 
job-375,1,4,2,18642,18642,18759,0,117,18917,true,L-l-0 L-l-0 
job-376,5,8,4,18683,18690,18773,7,83,18851,true,L-l-0 L-l-0 C-m-2 C-l-2 
job-369,3,7,5,18367,18611,18775,244,164,18819,true,L-m-0 C-m-0 C-m-1 C-m-2 C-l-1 
job-377,5,6,1,18741,18741,18789,0,48,18858,true,C-l-1 
job-378,1,11,8,18793,18793,18809,0,16,18955,true,C-l-2 C-l-2 C-l-2 L-s-0 L-m-0 L-m-0 L-l-0 L-l-0 
job-372,4,5,3,18515,18611,18931,96,320,19113,true,C-l-2 C-s-1 C-s-2 
job-382,3,11,1,18980,18980,18994,0,14,19102,true,C-m-2 
job-379,4,12,5,18839,18839,19053,0,214,19305,true,C-l-2 C-l-2 L-s-0 L-m-0 L-m-0 
job-380,5,8,6,18886,18886,19058,0,172,19130,true,L-l-0 L-l-0 C-m-0 C-m-1 C-m-2 C-l-1 
job-381,2,9,3,18931,18931,19082,0,151,19309,true,L-l-0 C-m-0 C-m-1 
job-383,2,4,7,19032,19032,19111,0,79,19249,true,C-m-2 C-l-2 C-l-2 C-l-1 C-l-1 C-l-1 C-s-1 
job-384,2,5,3,19088,19088,19143,0,55,19387,true,C-s-1 C-m-2 C-m-2 
job-386,1,12,6,19198,19198,19266,0,68,19299,true,C-m-2 C-m-2 L-s-0 L-m-0 L-m-0 L-l-0 
job-387,5,12,7,19254,19254,19345,0,91,19579,true,L-l-0 L-l-0 C-m-0 C-m-1 C-l-1 C-l-1 C-l-2 
job-388,2,6,3,19310,19310,19374,0,64,19435,true,L-l-0 C-m-0 C-m-1 
job-390,2,11,7,19433,19433,19466,0,33,19758,true,L-l-0 C-m-0 C-m-2 L-s-0 L-m-0 L-m-0 C-s-1 
job-389,3,9,6,19366,19366,19489,0,123,19574,true,L-l-0 L-l-0 L-l-0 C-m-2 C-m-0 C-m-0 
job-385,3,8,1,19136,19136,19527,0,391,19773,true,C-m-2 
job-391,5,5,6,19493,19493,19550,0,57,19738,true,C-m-2 L-m-0 L-l-0 L-l-0 C-m-0 C-m-1 
job-392,2,9,4,19544,19544,19626,0,82,19822,true,L-m-0 L-l-0 C-m-2 C-m-0 
job-394,4,7,5,19637,19637,19671,0,34,19758,true,L-m-0 L-l-0 L-l-0 L-s-0 C-s-1 
job-393,1,12,2,19593,19593,19687,0,94,19901,true,L-m-0 L-l-0 
job-396,4,12,8,19752,19752,19827,0,75,19852,true,L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 C-s-1 C-s-2 C-s-0 
job-395,4,10,1,19698,19698,19860,0,162,19878,true,L-s-0 
job-398,5,8,6,19858,19858,19882,0,24,19994,true,C-m-2 L-m-0 L-l-0 L-l-0 C-m-0 C-m-1 
job-397,1,4,2,19818,19818,19940,0,122,20201,true,C-m-2 C-m-2 
job-401,3,12,2,20036,20036,20061,0,25,20236,true,C-m-2 L-s-0 
job-399,5,10,1,19908,19908,20096,0,188,20378,true,C-m-2 
job-400,6,4,3,19970,19970,20116,0,146,20309,true,L-m-0 L-l-0 L-l-0 
job-403,1,5,1,20139,20139,20182,0,43,20461,true,C-m-2 
job-402,5,10,3,20101,20101,20194,0,93,20269,true,C-m-2 C-m-0 C-m-1 
job-406,3,11,7,20306,20306,20344,0,38,20493,true,L-l-0 C-s-1 C-s-2 C-s-0 C-m-2 C-m-2 C-m-0 
job-405,2,9,5,20260,20260,20395,0,135,20530,true,L-m-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-408,5,5,5,20401,20401,20420,0,19,20608,true,L-l-0 C-m-2 C-m-0 C-m-1 C-l-1 
job-407,4,10,3,20347,20347,20462,0,115,20581,true,L-l-0 C-s-1 C-s-2 
job-410,2,7,5,20487,20487,20500,0,13,20661,true,L-s-0 L-l-0 L-l-0 L-l-0 C-m-2 
job-404,2,9,3,20194,20194,20581,0,387,20729,true,L-s-0 L-m-0 L-m-0 
job-409,3,5,8,20442,20442,20634,0,192,20801,true,L-m-0 L-l-0 L-l-0 C-s-0 C-m-2 C-m-2 C-m-0 C-m-0 
job-412,5,8,5,20592,20634,20645,42,11,20667,true,L-l-0 C-l-2 L-m-0 C-m-2 C-m-0 
job-411,5,8,5,20544,20544,20722,0,178,20730,true,L-l-0 C-m-1 C-l-1 C-l-1 C-l-2 
job-413,3,6,4,20648,20648,20764,0,116,20815,true,L-l-0 L-l-0 C-m-1 C-l-2 
job-414,4,6,5,20692,20692,20803,0,111,20821,true,C-l-2 L-s-0 L-m-0 L-m-0 C-s-0 
job-416,5,6,8,20775,20775,20841,0,66,20934,true,L-l-0 C-l-2 C-m-1 C-m-2 C-m-0 C-l-1 C-l-1 C-l-0 
job-415,3,4,1,20731,20731,20921,0,190,20983,true,L-l-0 
job-417,1,11,6,20835,20835,20931,0,96,20959,true,L-l-0 L-l-0 L-l-0 C-m-1 C-m-1 C-m-2 
job-418,3,7,8,20890,20890,20994,0,104,21164,true,L-l-0 C-m-1 C-m-2 C-m-2 L-s-0 L-m-0 L-m-0 C-s-0 
job-420,5,12,4,20982,20982,21002,0,20,21028,true,L-l-0 C-m-1 C-m-0 C-l-1 
job-421,1,10,1,21018,21018,21029,0,11,21086,true,L-m-0 
job-419,2,9,1,20942,20942,21092,0,150,21107,true,L-m-0 
job-422,1,8,4,21069,21069,21218,0,149,21361,true,L-m-0 L-m-0 L-s-0 L-s-0 
job-424,2,11,3,21178,21178,21228,0,50,21366,true,C-s-0 C-s-1 C-s-2 
job-423,3,9,5,21123,21123,21264,0,141,21413,true,L-m-0 L-l-0 L-l-0 L-l-0 L-l-0 
job-425,6,7,4,21227,21227,21331,0,104,21595,true,C-m-2 C-m-1 C-m-0 C-l-1 
job-427,2,9,8,21340,21340,21406,0,66,21676,true,L-m-0 C-l-1 C-l-1 C-l-1 L-s-0 C-s-0 C-s-1 C-s-2 
job-426,6,10,6,21286,21286,21416,0,130,21709,true,C-l-1 L-m-0 L-l-0 L-l-0 C-l-2 C-l-2 
job-430,6,4,5,21484,21484,21511,0,27,21676,true,L-m-0 L-l-0 L-l-0 C-l-1 C-l-1 
job-428,5,9,4,21391,21391,21568,0,177,21756,true,C-m-2 C-m-1 C-m-0 C-l-0 
job-431,6,7,2,21527,21527,21597,0,70,21795,true,L-m-0 L-l-0 
job-432,3,8,7,21576,21576,21659,0,83,21908,true,L-l-0 L-l-0 C-m-2 C-m-2 C-m-1 C-m-1 C-m-0 
job-433,6,12,6,21629,21629,21659,0,30,21899,true,L-l-0 C-l-0 L-m-0 C-l-1 C-l-1 C-l-2 
job-429,2,8,8,21434,21434,21689,0,255,21877,true,C-m-2 C-m-1 C-m-0 C-l-0 C-l-0 C-l-0 L-s-0 L-s-0 
job-435,3,8,3,21727,21727,21751,0,24,21773,true,C-m-0 L-s-0 L-m-0 
job-434,2,8,8,21673,21673,21820,0,147,21839,true,C-m-2 C-m-2 C-m-2 C-m-1 C-m-1 C-m-1 C-m-0 C-m-0 
job-437,1,6,6,21849,21849,21965,0,116,21979,true,L-s-0 L-m-0 L-m-0 C-m-0 C-m-0 C-m-0 
job-439,5,5,5,21935,21935,21965,0,30,22063,true,C-m-2 C-m-1 C-l-0 C-l-0 C-l-1 
job-438,3,11,3,21889,21889,21977,0,88,22164,true,L-l-0 L-l-0 L-l-0 
job-442,2,5,1,22089,22089,22182,0,93,22381,true,L-m-0 
job-436,3,8,4,21789,21789,22255,0,466,22508,true,C-m-0 L-s-0 L-m-0 L-m-0 
job-443,3,5,7,22133,22133,22260,0,127,22444,true,C-m-0 C-s-0 C-s-1 C-s-2 C-l-2 C-l-2 C-l-2 
job-444,3,4,7,22186,22260,22311,74,51,22323,true,L-s-0 L-m-0 L-m-0 C-s-0 C-s-1 C-s-2 C-m-0 
job-440,6,4,7,21989,21989,22323,0,334,22333,true,L-l-0 L-l-0 C-m-2 C-m-1 C-l-0 C-l-0 C-l-1 
job-445,1,4,3,22251,22260,22363,9,103,22387,true,L-s-0 L-m-0 L-m-0 
job-441,6,10,1,22039,22039,22373,0,334,22429,true,C-l-1 
job-446,4,12,1,22279,22279,22378,0,99,22524,true,C-m-0 
job-447,6,4,5,22332,22332,22392,0,60,22593,true,L-m-0 C-l-1 L-l-0 L-l-0 C-m-2 
job-448,3,4,8,22386,22386,22442,0,56,22642,true,C-l-1 C-l-1 L-s-0 C-s-0 C-s-1 C-s-2 C-m-0 C-m-0 
job-449,1,10,6,22441,22441,22460,0,19,22564,true,L-s-0 C-s-0 C-s-1 C-s-2 C-m-0 C-m-0 
job-450,4,11,7,22486,22486,22501,0,15,22574,true,L-s-0 L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 C-s-0 
job-451,6,6,1,22539,22539,22654,0,115,22852,true,L-m-0 
job-453,6,4,7,22641,22641,22683,0,42,22726,true,L-l-0 L-l-0 C-m-0 C-m-2 C-m-1 C-l-1 C-l-1 
job-454,4,10,2,22679,22679,22705,0,26,23002,true,L-m-0 C-s-0 
job-452,2,12,2,22591,22591,22727,0,136,22921,true,L-m-0 L-s-0 
job-456,1,9,7,22786,22786,22810,0,24,23069,true,L-s-0 L-m-0 L-m-0 C-s-0 C-s-1 C-s-2 C-m-0 
job-455,3,6,8,22737,22737,22826,0,89,23101,true,L-s-0 L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 L-l-0 C-s-0 
job-457,5,12,8,22831,22831,22863,0,32,22915,true,L-m-0 L-l-0 L-l-0 C-m-0 C-m-2 C-m-1 C-l-1 C-l-1 
job-458,4,11,3,22891,22891,22916,0,25,23002,true,L-s-0 L-m-0 L-m-0 
job-459,5,11,3,22955,22955,22971,0,16,23260,true,L-m-0 L-l-0 L-l-0 
job-461,2,9,4,23051,23051,23103,0,52,23385,true,L-m-0 L-m-0 L-m-0 L-l-0 
job-460,2,8,1,23001,23001,23171,0,170,23452,true,L-s-0 
job-462,6,8,2,23116,23116,23208,0,92,23437,true,L-m-0 L-l-0 
job-463,3,8,2,23178,23178,23232,0,54,23312,true,L-l-0 L-l-0 
job-464,3,11,2,23229,23229,23266,0,37,23310,true,L-l-0 L-l-0 
job-466,5,10,2,23355,23355,23366,0,11,23503,true,C-m-2 C-m-1 
job-465,5,6,4,23282,23282,23460,0,178,23596,true,L-m-0 L-l-0 L-l-0 C-m-0 
job-469,6,12,1,23496,23496,23508,0,12,23692,true,L-l-0 
job-467,3,6,6,23392,23392,23568,0,176,23833,true,L-m-0 C-m-0 L-s-0 C-s-0 C-s-1 C-s-2 
job-471,1,11,7,23591,23591,23624,0,33,23624,false,L-l-0 L-l-0 C-m-1 C-m-1 L-s-0 L-m-0 L-m-0 
job-468,2,7,6,23446,23446,23626,0,180,23834,true,L-l-0 C-m-2 C-m-2 C-m-2 C-m-2 C-m-1 
job-470,6,9,1,23550,23550,23712,0,162,23813,true,L-l-0 
job-473,4,12,7,23693,23693,23769,0,76,23849,true,C-m-2 C-m-2 C-m-1 C-m-1 C-m-0 C-m-0 C-l-1 
job-472,3,10,8,23640,23640,23797,0,157,23891,true,L-l-0 L-l-0 L-s-0 L-m-0 L-m-0 C-s-0 C-s-1 C-s-2 
job-474,4,11,6,23747,23747,23869,0,122,24143,true,L-l-0 C-l-1 C-l-1 C-l-0 C-l-0 C-l-0 
job-475,5,7,6,23791,23797,23933,6,136,23960,true,L-l-0 L-m-0 C-m-2 C-m-1 C-m-0 C-l-2 
job-477,5,10,6,23891,23933,24006,42,73,24143,true,L-l-0 C-l-2 L-m-0 C-m-2 C-m-1 C-m-0 
job-478,1,8,4,23947,23947,24110,0,163,24403,true,L-m-0 L-m-0 L-l-0 L-l-0 
job-476,5,8,4,23833,23869,24170,36,301,24261,true,L-l-0 C-l-2 C-l-0 C-l-0 
job-482,5,9,2,24143,24143,24183,0,40,24293,true,C-m-1 C-m-0 
job-481,2,4,5,24096,24096,24185,0,89,24416,true,L-s-0 L-m-0 L-l-0 L-l-0 C-m-2 
job-479,2,7,6,23989,23989,24196,0,207,24339,true,C-m-2 C-m-1 C-m-0 C-l-2 C-l-0 L-s-0 
job-484,2,11,2,24247,24247,24302,0,55,24574,true,L-m-0 C-s-1 
job-483,3,9,7,24204,24204,24355,0,151,24554,true,L-m-0 L-s-0 L-l-0 L-l-0 L-l-0 L-l-0 C-s-0 
job-486,5,9,5,24354,24354,24399,0,45,24653,true,C-m-0 C-l-0 C-l-0 C-l-2 C-l-2 
job-487,4,8,3,24407,24407,24425,0,18,24677,true,L-m-0 C-m-0 L-s-0 
job-488,6,4,5,24449,24449,24528,0,79,24530,true,L-l-0 L-l-0 C-l-0 C-l-0 C-l-2 
job-489,3,4,1,24504,24504,24531,0,27,24794,true,L-m-0 
job-490,6,4,8,24563,24563,24594,0,31,24631,true,L-l-0 L-l-0 C-l-0 C-l-0 C-l-2 C-l-2 C-l-1 C-l-1 
job-485,3,6,6,24295,24295,24619,0,324,24723,true,C-s-2 C-m-2 C-m-2 C-m-1 C-m-1 C-m-0 
job-491,3,8,4,24618,24618,24667,0,49,24745,true,L-m-0 C-m-0 L-s-0 L-l-0 
job-492,6,7,3,24666,24666,24732,0,66,24770,true,L-l-0 C-m-2 C-m-1 
job-493,2,5,7,24715,24715,24807,0,92,24830,true,L-m-0 L-m-0 L-l-0 L-l-0 L-l-0 C-m-2 C-m-1 
